x1,y1,z1,torso1,torso2,armR1,armR2,armR3,armR4,armR5,armR6,armR7
0.18354077211769676,0.09003025064924397,0.4957133314581309,0.26699942288477096,-0.07019927517451396,1.0518018152658417,-1.8395990288639927,-0.29549934781234466,-2.0615987529378685,0.015900190235391166,-0.0481046148542513,-0.20116999025411886
0.17939570895415569,0.23227549844378903,-0.07095603920287141,0.7366995464453918,0.36009959311127204,1.1453003663623997,-1.015600612572832,0.3662992723392109,-1.4604997525629482,-0.0023004918128718063,0.05397532977176725,-0.03830895442739779
0.17578504572983827,0.2436354538467586,0.10499255053776912,0.6565989046539737,0.13269940490112742,1.1545019258977824,-1.131499546024394,0.28920043920208593,-1.7359001171020194,-0.003501790517384938,0.049699273104380964,-0.10956202114006652
0.17525058932508042,0.30308735815330046,0.4866116861713057,0.6484016948187095,0.014300056526166838,1.1994969733113678,-1.7416009730260762,-0.32910023823298706,-1.8169978464055638,0.0034030405040853876,-0.05689671096117252,-0.1176778021618401
0.2690822195454937,-0.3178436449870281,-0.058008650361738856,0.015300020256525215,0.30359924574147445,0.5531990251634239,-1.052199133568517,0.37759991705596585,-1.3449996278770915,-0.001700321829611516,0.08227148026972522,-0.04958814471841122
0.2683751592931042,-0.3193489985315161,0.11605728450568398,-0.0850002722973704,0.09339977585348969,0.5417973173518923,-1.1762992773157661,0.2857000867917292,-1.6177998949806962,-0.0007971906407440929,0.07179950475775923,-0.12577176656796363
0.2820229186372567,-0.33000206567023027,0.2996819407348479,-0.07489996754713601,-0.016200275226961658,0.5218988415147635,-1.4443990740660295,0.0837994529662063,-1.771400267485663,0.0077001041861501154,0.02210125430722068,-0.16517257443173583
0.2998088584324169,-0.33110117488750546,0.4993729515079085,-0.04199943522996197,-0.047198671367157274,0.5278017287638769,-1.740399107152351,-0.22429962954263247,-1.6873985208030529,0.009301196633505628,-0.04291226032956805,-0.13977803381521814
0.28426288230988694,-0.14358374638957033,-0.05663177472598535,0.18189944183183338,0.3044012300721408,0.7150013810096586,-1.0138996054978948,0.42830085830956355,-1.4558997276752763,-0.0017012805676040674,0.09237257331564233,-0.06811045140520111
0.28473307751936083,-0.14128689207674697,0.11694904429978437,0.08789997536417848,0.09409917521896682,0.7132972736788133,-1.1513990552801587,0.3393002517344308,-1.7425000694418975,0.00020181434736647047,0.08259872950447425,-0.15149355641923012
0.3023562301499999,-0.14136099192120843,0.299981902199256,0.08829976910702175,-0.028700780541241144,0.7166011130582629,-1.4334996077116173,0.11069972355776561,-1.8963008181872814,0.008300274169410406,0.030086135635094685,-0.19017441596655438
0.3218270012030688,-0.13141294521786484,0.5010500325894379,0.12420067197149987,-0.036500114109647264,0.6980987857984368,-1.7831991733829673,-0.2514002763746097,-1.8290990373459965,0.01160120907734178,-0.050482625960093536,-0.16357996148929077
0.3092010513738973,0.039690008079662276,-0.059494449254564596,0.4369990087502269,0.34300050101630974,0.8955995550083576,-1.0583996453848128,0.36929916351751935,-1.4506995328043437,-0.0008000668547213027,0.07317395154370479,-0.056504011879438876
0.30892125602763754,0.04581275131003282,0.11611623474806831,0.35149923395444693,0.12769910690161668,0.8966019710853256,-1.179000633630399,0.28729926176310006,-1.7137005388873374,0.0001011468581614619,0.06451275513068291,-0.12987329031015027
0.32139012392035865,0.05860788846423426,0.30024122182702995,0.34019906860668847,-0.00040027311173940205,0.9058014637834361,-1.4350993397602219,0.0686993295854568,-1.8437006169706833,0.004801839235038775,0.019003294884930716,-0.16246731409114434
0.33395250153567607,0.07921251439363741,0.5001584549222049,0.3817004394539385,-0.024699966898837467,0.89069701699894,-1.7573998771339974,-0.2605984086739688,-1.7658990288851084,0.006602349184819646,-0.050199009956644364,-0.1348911119096341
0.3340652770097728,0.23402236169166468,-0.06565952326718605,0.7191992225005976,0.4173002985845389,1.0314000645529569,-1.1965997530023182,0.22379916831058158,-1.3427993241844678,0.00019989687138181195,0.035889355397975914,-0.02070294559790509
0.33408616722014123,0.28979236954469784,0.49731339985572676,0.6803013046717874,0.030900125496070352,1.0264964931249032,-1.7373009180814751,-0.3054002350601537,-1.5418975668581225,-0.000702275579493504,-0.05990740392086277,-0.06636512215320689
0.44127357632017555,-0.3280476210883896,-0.053015942953681616,0.20659844999277732,0.4457997441474695,0.5905002708316224,-1.2635993834333008,0.17579899198165497,-1.124299100758037,0.0010014018330521193,0.03538757323802724,0.008204070138251082
0.4407959560492699,-0.3280780160547999,0.12474554337141797,0.12169980391824975,0.21640010785411512,0.5687984794745876,-1.3322989875205842,0.0964001464006943,-1.326899613318033,-2.3968450207564884e-06,0.024108382947014034,-0.04897727948021324
0.4503634565453142,-0.3271402436773122,0.3120523456181845,0.11869943337094524,0.07889934308700441,0.5566971472464507,-1.5042991184673538,-0.04740000634566807,-1.3952001078986414,0.0018019480567298754,-0.009489205153876714,-0.06608150614975772
0.46430131103440014,-0.32491842987827835,0.5093729937102266,0.1749011338561015,0.045800352005398004,0.5356960137246572,-1.746700893994979,-0.2936000878493439,-1.303197692669215,0.0009966081430898069,-0.061063684550309055,-0.036192742709354686
0.45448818303106353,-0.144728369169058,-0.053170380184484056,0.33349940751559837,0.4152011417501167,0.7169008044627173,-1.227699453435585,0.20569915375152362,-1.2376986305024833,0.0005977731382395338,0.04228162378340508,-0.015183341838473035
0.45376811532129285,-0.14083455114301896,0.1261924630362543,0.25009974829223314,0.19769992331179687,0.705298613435792,-1.3075992487003707,0.13029920433698197,-1.4414007330157796,0.0002976881466096107,0.031089699954991362,-0.07227742499433742
0.4643054323492237,-0.138314686910589,0.3111433472018047,0.2456996202759818,0.0630993409717826,0.69799854419074,-1.4900999464080362,-0.02670085308913614,-1.5150001724805404,0.0023024092887777084,-0.004318667244843283,-0.09027613290552905
0.47696616367855377,-0.12539001709284847,0.5093215800040731,0.3048005444502424,0.019299875156681523,0.6792978005527924,-1.7346998033745393,-0.2758001582819154,-1.4214982910309557,0.0015977368643426484,-0.05759484266197065,-0.05986377068952775
0.4732577237012794,0.042437857176056526,-0.05532981903278483,0.5316000833081307,0.444500654167729,0.8418008142342687,-1.274199158383258,0.16720007092756364,-1.2382988004857436,0.0009975668810823582,0.030478834716793607,-0.007787509133147191
0.47187849353757205,0.04918526883996094,0.12479898960647229,0.4511998358940783,0.23189906623971446,0.8374976590337594,-1.3448002527608724,0.09169945402381743,-1.427700367103976,-2.3968450207564884e-06,0.019701426585728626,-0.059361988529579524
0.47968590998591726,0.06045936499007537,0.3112899313152845,0.4453994710398854,0.09779942450074408,0.8320970132417659,-1.516500692303187,-0.06400055468456808,-1.488800739361446,0.0009026518198317693,-0.013001680273515195,-0.07387003793678248
0.4871286926892004,0.0794858067591489,0.5088174533997263,0.5116003294170755,0.04499980578172025,0.8101978389252457,-1.7440005710989825,-0.3059006962922015,-1.3842982981867367,-0.0011011105843437771,-0.06339806242485166,-0.041101481230588544
0.4936994226149814,0.2365829312848931,-0.05982189535211341,0.7731996605551381,0.521700634163055,0.9327003174611627,-1.395399529437753,0.06010040853136547,-1.1284983731648743,0.0015018630650995082,0.0022045008344852308,0.0283844396144357
0.49108951579222604,0.24527631887266105,0.12199975330799823,0.697699523020388,0.31599908356654893,0.9328015924874956,-1.4459998395332696,-0.016800924579319226,-1.2948001065935337,-0.0010014018331313199,-0.008202024830530867,-0.015663307382771448
0.4906123964160694,0.26428423585202915,0.3113541534540881,0.6968989767967102,0.18279969680246833,0.924297590531446,-1.586399062008288,-0.16450026474088816,-1.3306003419688073,-0.002401159302076815,-0.037087223951037224,-0.023299122860246605
0.489150676894361,0.2885472594469238,0.5088799235863526,0.7809012028483164,0.11850049523326112,0.897997086243992,-1.7705997333722547,-0.4058999451164742,-1.2033988200853603,-0.007802689151418983,-0.08617460916337735,0.014792688064529491
0.6121116062031099,-0.34171565480127297,-0.04506941686837035,0.43069962077097523,0.6785007947177513,0.5618983432416865,-1.5257993931903586,0.04420069766493076,-0.7587984571665178,0.0055007592315189716,-0.004602283248292677,0.10085923680349995
0.6128966330040575,-0.3335154949482754,0.13563603315867623,0.34269945729094164,0.420799212887907,0.5395971690757434,-1.5440991703975193,-0.08310053296972916,-0.9482997325359628,-0.00030152309865857235,-0.023190039782032018,0.052688149448456345
0.6209970560929388,-0.32775914800390155,0.32447703143468476,0.3445996759919354,0.28019932756027144,0.5126972819793808,-1.6627004935823502,-0.23640177922105773,-0.9758001731107828,-0.0038028342470074125,-0.05377693492323274,0.04810666016197129
0.6337669869890183,-0.3138713571794289,0.5241340466419712,0.4593002131921069,0.22060033899894416,0.45609797670159796,-1.838199780030782,-0.49190066051329806,-0.7883994926827487,-0.012001002820263805,-0.10319156937032212,0.10009565525575237
0.6261961434037245,-0.15008629985334987,-0.04697359532114287,0.5271999552918798,0.6008003534903779,0.6633004800667496,-1.4813995949111378,0.04470020015898604,-0.907599387281387,0.004000334273368468,-0.001002541666054263,0.06998872565885028
0.62455100678975,-0.14075748756086212,0.13495650784094854,0.43809916059653853,0.3729989334304018,0.6568974181977884,-1.5137001277994937,-0.0628002147180475,-1.0813006605356101,-0.0005018993390760382,-0.017801335716499746,0.02456653187569779
0.6306590711107415,-0.13338988568043442,0.32427352445049396,0.4431996467162582,0.23279980058360117,0.6353981768934193,-1.6362997476871994,-0.20240013631957995,-1.1053994987132938,-0.002701244293707182,-0.04638110221790667,0.0194178105823144
0.6399542985783275,-0.11555979098357566,0.5226283255427449,0.5438997330129967,0.17140030207249346,0.5891981633502003,-1.8125999335785696,-0.4442993191892213,-0.9521998786891623,-0.009401864122789837,-0.09546848743024747,0.06370554035167064
0.6422849357308396,0.04099124421394562,-0.049573040417982606,0.6896001044603519,0.6121005188381368,0.7565995813665501,-1.5121996039399503,-0.0017995512117900698,-0.906299338563654,0.0030003705472653533,-0.012303548572717288,0.07679550974162797
0.6388849062264634,0.05357260575253575,0.13359447536921654,0.6047987702920565,0.3971993978352826,0.7542971246454323,-1.5442996536129128,-0.10300009874057545,-1.072999906997164,-0.0014011955759737002,-0.028186044765865805,0.03338044459826905
0.6422491080928916,0.06615982284955196,0.32319633358881106,0.6140999669256018,0.2585999193288493,0.7336969575544262,-1.6564999817660544,-0.24650016649530745,-1.0884001153695435,-0.00460146299470051,-0.05678762788292299,0.030609734410728118
0.6458363687287532,0.088043882185324,0.5231901372428478,0.7243001879893134,0.18949983726255581,0.6886977764662966,-1.8191993449883803,-0.49789948413192286,-0.9250992318571851,-0.012901257795154018,-0.10768579219420746,0.07740637497982616
0.6592157236621552,0.2390272182853237,-0.054217340452986595,0.9126998734054581,0.6941008999615521,0.8146002023148157,-1.6152996475840418,-0.10499906745478912,-0.7614992220911889,0.0021010743103676913,-0.040599699070675704,0.1192724604120401
0.6505503467213594,0.2737766463705153,0.3232958518944879,0.8485996099696793,0.34219995479263154,0.7971974324837457,-1.7176990333928925,-0.3850004156195248,-0.9222987581813011,-0.010501536600105409,-0.09007978336471476,0.08161698180026256
0.6450491584021323,0.3036952584961743,0.5279313283576215,0.9969005582214976,0.2648005572948806,0.7381974957144207,-1.8742009850548307,-0.6834009045969567,-0.7032999909988076,-0.024002485009484063,-0.1475883822179281,0.13790385017707948
