center,C1,C2,C3,C4,M1,M2,M3,M4
0.9347370239257813,0.929524072265625,0.9539850708007812,0.9379850891113282,0.9314445678710938,0.9592657043457029,0.9781650756835936,0.9443922058105467,0.9573551574707029
0.2831153015136718,0.5269529968261718,0.5265878234863279,0.0322252319335937,0.046857283401489404,0.5343346191406251,0.2846449371337891,0.0359873043060305,0.28369408264160156
0.6816342041015624,0.44242727050781266,0.9144077331542967,0.9106251098632814,0.45102036132812506,0.6843920349121093,0.9167804382324221,0.6672700805664062,0.41671257324218763
