center,C1,C2,C3,C4,M1,M2,M3,M4
0.9254188720703127,0.9321002014160158,0.940486669921875,0.9329782958984374,0.936198077392578,0.9438675598144531,0.9529014465332033,0.9398400329589846,0.9580656433105468
0.2765325195312499,0.5483005310058593,0.5257810791015626,0.019018844413757403,0.024757838821411395,0.5312139465332033,0.27610382080078105,0.0212922449111939,0.2817811431884765
0.7208391906738282,0.5058940521240234,0.957865643310547,0.9483609741210935,0.469417282104492,0.7312817810058594,0.9562805969238282,0.7017831787109374,0.4423089141845703
